customer_id,city,loyalty_tier,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
3568.0,Narva,gold,2024-12-16,74,2,1412.25,4,2,4,10,Loyal
3571.0,Tartu,,2024-10-26,125,5,1519.76,3,5,5,13,VIP Champions
3572.0,Narva,,2025-01-28,31,3,1632.08,5,3,5,13,VIP Champions
3573.0,Haapsalu,bronze,2023-10-11,506,2,201.04000000000002,1,2,1,4,At Risk
3574.0,Tartu,bronze,2025-01-27,32,3,1959.43,5,3,5,13,VIP Champions
3575.0,Tartu,bronze,2024-12-07,83,5,1262.82,4,5,4,13,VIP Champions
3576.0,Tartu,bronze,2025-02-04,24,4,2289.46,5,4,5,14,VIP Champions
3577.0,Narva,gold,2025-02-01,27,3,786.0699999999999,5,3,3,11,Loyal
3578.0,Tallinn,silver,2025-02-01,27,6,1466.9,5,5,5,15,VIP Champions
3579.0,Rakvere,silver,2024-07-21,222,1,192.22,2,1,1,4,At Risk
3580.0,Tartu,silver,2024-08-19,193,3,1020.4,3,3,4,10,Loyal
3582.0,Tallinn,,2025-02-06,22,8,2494.25,5,5,5,15,VIP Champions
3583.0,Tartu,bronze,2024-02-26,368,4,1549.8,1,4,5,10,Loyal
3584.0,Tallinn,,2024-03-21,344,1,142.57,1,1,1,3,Lost
3585.0,Jõhvi,,2024-03-15,350,5,1082.72,1,5,4,10,Loyal
3586.0,Viljandi,bronze,2024-06-10,263,1,116.98,2,1,1,4,At Risk
3587.0,Võru,,2025-02-12,16,2,386.67999999999995,5,2,2,9,Potential
3588.0,Pärnu,silver,2024-08-26,186,1,761.4,3,1,3,7,Potential
3589.0,Tartu,,2024-09-23,158,2,246.84,3,2,1,6,At Risk
3590.0,Tallinn,,2024-04-27,307,2,322.68,2,2,1,5,At Risk
3591.0,Tallinn,silver,2024-02-15,379,2,346.48,1,2,1,4,At Risk
3592.0,Kuressaare,gold,2024-08-10,202,2,632.7,3,2,3,8,Potential
3593.0,Tallinn,bronze,2024-09-03,178,2,355.21,3,2,2,7,Potential
3594.0,Tallinn,bronze,2024-06-06,267,1,296.58,2,1,1,4,At Risk
3595.0,Tartu,,2025-02-09,19,1,50.85,5,1,1,7,Potential
3596.0,Tallinn,gold,2024-09-18,163,3,1018.09,3,3,4,10,Loyal
3597.0,Valga,silver,2023-12-30,426,3,301.51,1,3,1,5,At Risk
3598.0,Pärnu,bronze,2024-08-27,185,2,747.26,3,2,3,8,Potential
3599.0,Tallinn,,2025-01-22,37,3,925.32,5,3,3,11,Loyal
3600.0,Tartu,gold,2024-08-01,211,4,1241.49,2,4,4,10,Loyal
3601.0,Narva,bronze,2024-10-03,148,2,885.0699999999999,3,2,3,8,Potential
3602.0,Pärnu,silver,2023-12-27,429,3,636.96,1,3,3,7,Potential
3603.0,Tallinn,,2024-09-23,158,6,2389.74,3,5,5,13,VIP Champions
3604.0,Tallinn,gold,2024-08-13,199,4,1545.27,3,4,5,12,Loyal
3605.0,Tallinn,,2025-02-24,4,77,21626.1,5,5,5,15,VIP Champions
3606.0,Narva,gold,2023-10-31,486,4,1213.6,1,4,4,9,Potential
3607.0,Kuressaare,,2024-12-09,81,5,1209.04,4,5,4,13,VIP Champions
3608.0,Haapsalu,silver,2024-09-13,168,4,2496.09,3,4,5,12,Loyal
3609.0,Tallinn,silver,2024-07-25,218,3,681.02,2,3,3,8,Potential
3610.0,Kuressaare,gold,2024-10-01,150,2,534.03,3,2,2,7,Potential
3611.0,Rakvere,gold,2024-03-23,342,1,282.95,1,1,1,3,Lost
3613.0,Tallinn,,2026-01-22,-328,4,1353.1100000000001,5,4,4,13,VIP Champions
3614.0,Haapsalu,gold,2023-08-03,575,2,57.910000000000004,1,2,1,4,At Risk
3615.0,Tallinn,silver,2024-10-09,142,2,299.54999999999995,3,2,1,6,At Risk
3616.0,Tartu,,2023-05-14,656,1,63.3,1,1,1,3,Lost
3617.0,Tallinn,silver,2025-02-10,18,6,2477.5,5,5,5,15,VIP Champions
3618.0,Tartu,gold,2025-02-21,7,72,27920.86,5,5,5,15,VIP Champions
3619.0,Tartu,silver,2024-08-29,183,5,733.9,3,5,3,11,Loyal
3620.0,Jõhvi,gold,2024-01-12,413,2,798.6700000000001,1,2,3,6,At Risk
3621.0,Pärnu,silver,2023-06-12,627,2,1308.86,1,2,4,7,Potential
3622.0,Pärnu,silver,2024-08-28,184,4,2020.6399999999999,3,4,5,12,Loyal
3624.0,Tallinn,silver,2024-08-06,206,4,1388.1200000000001,2,4,4,10,Loyal
3626.0,Tartu,,2025-01-22,37,6,1278.49,5,5,4,14,VIP Champions
3627.0,Tartu,bronze,2025-01-04,55,4,1330.54,5,4,4,13,VIP Champions
3628.0,Pärnu,,2023-10-18,499,3,1513.16,1,3,5,9,Potential
3629.0,Tallinn,bronze,2025-02-27,1,5,1411.02,5,5,4,14,VIP Champions
3630.0,Tartu,bronze,2024-01-30,395,1,222.1,1,1,1,3,Lost
3631.0,Võru,bronze,2025-01-13,46,3,366.47,5,3,2,10,Loyal
3632.0,Tallinn,,2025-01-13,46,4,1405.85,5,4,4,13,VIP Champions
3633.0,Tartu,,2024-11-20,100,7,1669.56,4,5,5,14,VIP Champions
3634.0,Rakvere,bronze,2025-02-16,12,1,552.4,5,1,2,8,Potential
3636.0,Tallinn,,2023-06-01,638,2,990.16,1,2,4,7,Potential
3637.0,Tallinn,,2024-04-18,316,4,731.8299999999999,2,4,3,9,Potential
3638.0,Tallinn,,2024-12-19,71,6,2214.42,4,5,5,14,VIP Champions
3640.0,Tartu,gold,2025-02-17,11,2,1013.8599999999999,5,2,4,11,Loyal
3641.0,Rakvere,bronze,2024-09-01,180,2,576.48,3,2,2,7,Potential
3642.0,Viljandi,gold,2023-12-04,452,2,399.36,1,2,2,5,At Risk
3643.0,Tallinn,gold,2024-10-11,140,7,3559.9,3,5,5,13,VIP Champions
3644.0,Tartu,,2025-01-22,37,7,2464.95,5,5,5,15,VIP Champions
3645.0,Tartu,gold,2024-07-27,216,2,365.19,2,2,2,6,At Risk
3646.0,Tartu,gold,2023-07-14,595,2,267.54,1,2,1,4,At Risk
3647.0,Tallinn,,2024-09-28,153,4,886.15,3,4,3,10,Loyal
3648.0,Tartu,silver,2025-02-20,8,72,22942.420000000002,5,5,5,15,VIP Champions
3649.0,Võru,,2024-08-21,191,5,950.21,3,5,3,11,Loyal
3650.0,Tallinn,,2024-05-18,286,3,564.29,2,3,2,7,Potential
3651.0,Pärnu,silver,2024-11-03,117,2,410.20000000000005,4,2,2,8,Potential
3654.0,Tartu,bronze,2025-02-17,11,6,1036.42,5,5,4,14,VIP Champions
3655.0,Võru,,2023-07-03,606,3,912.9,1,3,3,7,Potential
3656.0,Tallinn,bronze,2024-04-07,327,3,842.59,1,3,3,7,Potential
3657.0,Jõhvi,bronze,2024-08-21,191,4,688.61,3,4,3,10,Loyal
3659.0,Tallinn,gold,2024-07-24,219,3,334.7,2,3,1,6,At Risk
3660.0,Jõhvi,silver,2024-11-22,98,3,970.67,4,3,4,11,Loyal
3661.0,Pärnu,silver,2024-10-30,121,5,2426.1800000000003,3,5,5,13,VIP Champions
3662.0,Narva,,2024-09-17,164,1,121.51,3,1,1,5,At Risk
3663.0,Pärnu,silver,2025-01-10,49,2,268.57,5,2,1,8,Potential
3664.0,Tallinn,silver,2024-05-04,300,3,222.23000000000002,2,3,1,6,At Risk
3665.0,Kuressaare,silver,2024-12-11,79,3,625.0,4,3,2,9,Potential
3666.0,Tallinn,bronze,2024-12-28,62,5,1859.09,4,5,5,14,VIP Champions
3668.0,Pärnu,,2024-04-20,314,4,904.38,2,4,3,9,Potential
3669.0,Tallinn,,2023-07-19,590,3,1171.03,1,3,4,8,Potential
3672.0,Haapsalu,silver,2024-01-24,401,7,1534.1599999999999,1,5,5,11,Loyal
3673.0,Haapsalu,,2024-10-08,143,2,438.65,3,2,2,7,Potential
3674.0,Tallinn,gold,2024-09-23,158,2,427.51,3,2,2,7,Potential
3675.0,Tartu,bronze,2024-08-05,207,4,831.4,2,4,3,9,Potential
3676.0,Jõhvi,silver,2024-06-06,267,3,1770.79,2,3,5,10,Loyal
3677.0,Tartu,bronze,2025-02-20,8,1,250.72,5,1,1,7,Potential
3678.0,Tartu,gold,2024-11-04,116,1,219.38,4,1,1,6,At Risk
3679.0,Tallinn,gold,2024-12-24,66,2,417.82000000000005,4,2,2,8,Potential
3680.0,Tallinn,,2024-07-11,232,3,1102.87,2,3,4,9,Potential
3681.0,Pärnu,bronze,2025-02-12,16,11,2287.75,5,5,5,15,VIP Champions
3684.0,Tallinn,bronze,2024-12-28,62,4,1007.31,4,4,4,12,Loyal
3685.0,Narva,silver,2024-06-18,255,4,1220.67,2,4,4,10,Loyal
3686.0,Tallinn,,2025-12-21,-296,4,696.3599999999999,5,4,3,12,Loyal
3687.0,Tallinn,silver,2025-01-28,31,4,901.07,5,4,3,12,Loyal
3688.0,Tallinn,,2024-07-06,237,5,857.21,2,5,3,10,Loyal
3689.0,Valga,,2024-02-05,389,3,583.4,1,3,2,6,At Risk
3690.0,Tallinn,,2024-10-26,125,1,501.69,3,1,2,6,At Risk
3691.0,Jõhvi,bronze,2024-12-16,74,1,259.23,4,1,1,6,At Risk
3692.0,Tallinn,bronze,2025-01-14,45,8,3293.95,5,5,5,15,VIP Champions
3693.0,Tartu,bronze,2024-05-14,290,2,649.21,2,2,3,7,Potential
3694.0,Tallinn,gold,2025-01-07,52,1,279.43,5,1,1,7,Potential
3695.0,Tallinn,,2024-03-27,338,4,1108.38,1,4,4,9,Potential
3696.0,Tallinn,,2023-11-20,466,5,2980.9,1,5,5,11,Loyal
3697.0,Tallinn,silver,2024-03-01,364,2,557.38,1,2,2,5,At Risk
3698.0,Narva,gold,2024-03-05,360,4,802.21,1,4,3,8,Potential
3699.0,Tartu,,2024-10-17,134,10,4522.92,3,5,5,13,VIP Champions
3700.0,Pärnu,,2025-01-30,29,2,1088.92,5,2,4,11,Loyal
3701.0,Tallinn,gold,2023-03-20,711,2,352.5,1,2,2,5,At Risk
3702.0,Tartu,gold,2024-09-15,166,3,584.85,3,3,2,8,Potential
3703.0,Tallinn,bronze,2023-09-09,538,2,1426.28,1,2,5,8,Potential
3704.0,Tallinn,,2025-01-06,53,1,68.08,5,1,1,7,Potential
3705.0,Tartu,gold,2024-11-12,108,2,250.0,4,2,1,7,Potential
3706.0,Tartu,,2024-12-23,67,1,566.48,4,1,2,7,Potential
3707.0,Tartu,silver,2025-02-22,6,3,942.25,5,3,3,11,Loyal
3708.0,Tartu,gold,2023-07-06,603,1,347.16,1,1,2,4,At Risk
3709.0,Jõhvi,,2025-12-02,-277,7,1378.77,5,5,4,14,VIP Champions
3710.0,Tallinn,,2025-01-05,54,6,2116.89,5,5,5,15,VIP Champions
3711.0,Tartu,,2024-12-08,82,6,1103.25,4,5,4,13,VIP Champions
3712.0,Viljandi,gold,2024-10-25,126,2,669.38,3,2,3,8,Potential
3713.0,Tallinn,bronze,2025-01-17,42,5,864.69,5,5,3,13,VIP Champions
3714.0,Tallinn,,2024-08-04,208,4,1063.92,2,4,4,10,Loyal
3715.0,Pärnu,,2025-01-05,54,1,552.4,5,1,2,8,Potential
3716.0,Tartu,,2024-10-05,146,5,1781.36,3,5,5,13,VIP Champions
3718.0,Rakvere,gold,2025-01-03,56,7,1321.25,5,5,4,14,VIP Champions
3719.0,Haapsalu,silver,2024-08-19,193,5,1579.77,3,5,5,13,VIP Champions
3720.0,Tallinn,,2024-06-23,250,5,2158.81,2,5,5,12,Loyal
3721.0,Tallinn,silver,2024-09-07,174,3,1564.98,3,3,5,11,Loyal
3722.0,Pärnu,bronze,2025-01-31,28,62,20317.81,5,5,5,15,VIP Champions
3723.0,Pärnu,silver,2024-08-17,195,4,913.6,3,4,3,10,Loyal
3724.0,Tartu,,2024-06-24,249,1,26.62,2,1,1,4,At Risk
3726.0,Tallinn,silver,2023-08-29,549,2,742.1800000000001,1,2,3,6,At Risk
3728.0,Tallinn,,2024-11-16,104,3,251.67,4,3,1,8,Potential
3729.0,Viljandi,gold,2023-12-02,454,2,280.56,1,2,1,4,At Risk
3730.0,Valga,,2023-10-04,513,2,1085.9,1,2,4,7,Potential
3732.0,Pärnu,silver,2025-02-21,7,5,2681.42,5,5,5,15,VIP Champions
3733.0,Narva,silver,2024-01-19,406,1,106.82,1,1,1,3,Lost
3734.0,Tallinn,gold,2024-11-16,104,4,2087.25,4,4,5,13,VIP Champions
3735.0,Pärnu,bronze,2024-03-08,357,4,1460.03,1,4,5,10,Loyal
3737.0,Tallinn,silver,2025-01-08,51,6,2105.1,5,5,5,15,VIP Champions
3738.0,Tartu,silver,2024-11-20,100,2,333.19,4,2,1,7,Potential
3740.0,Tartu,bronze,2025-01-31,28,2,422.51,5,2,2,9,Potential
3741.0,Tallinn,bronze,2025-02-12,16,2,978.99,5,2,4,11,Loyal
3742.0,Võru,,2024-09-29,152,1,67.75,3,1,1,5,At Risk
3743.0,Tartu,silver,2024-10-30,121,3,747.37,3,3,3,9,Potential
3744.0,Jõhvi,bronze,2024-09-20,161,3,691.0999999999999,3,3,3,9,Potential
3745.0,Tartu,bronze,2024-05-11,293,5,2399.3,2,5,5,12,Loyal
3746.0,Tartu,gold,2024-10-16,135,6,1531.35,3,5,5,13,VIP Champions
3748.0,Tallinn,gold,2024-02-17,377,3,609.19,1,3,2,6,At Risk
3750.0,Tartu,,2024-12-25,65,4,1041.73,4,4,4,12,Loyal
3751.0,Tallinn,silver,2024-07-14,229,4,2235.34,2,4,5,11,Loyal
3752.0,Viljandi,silver,2024-05-10,294,3,632.27,2,3,2,7,Potential
3754.0,Tallinn,,2024-02-25,369,2,610.8,1,2,2,5,At Risk
3755.0,Tartu,,2025-02-03,25,5,848.9200000000001,5,5,3,13,VIP Champions
3756.0,Haapsalu,,2023-04-02,698,2,245.24,1,2,1,4,At Risk
3758.0,Tallinn,,2024-08-28,184,4,862.5,3,4,3,10,Loyal
3759.0,Tartu,silver,2024-09-05,176,4,1778.05,3,4,5,12,Loyal
3760.0,Tartu,gold,2024-11-17,103,5,1122.1399999999999,4,5,4,13,VIP Champions
3761.0,Pärnu,,2024-02-06,388,2,233.06,1,2,1,4,At Risk
3762.0,Viljandi,bronze,2024-07-15,228,2,474.25,2,2,2,6,At Risk
3763.0,Haapsalu,,2023-05-25,645,1,183.4,1,1,1,3,Lost
3764.0,Pärnu,,2024-12-20,70,4,1060.04,4,4,4,12,Loyal
3765.0,Tallinn,bronze,2024-10-22,129,3,1264.42,3,3,4,10,Loyal
3766.0,Tallinn,gold,2024-09-30,151,3,561.19,3,3,2,8,Potential
3767.0,Tartu,,2024-08-16,196,3,1133.38,3,3,4,10,Loyal
3768.0,Tallinn,silver,2024-11-22,98,4,947.22,4,4,3,11,Loyal
3769.0,Tartu,silver,2023-12-26,430,2,429.15,1,2,2,5,At Risk
3770.0,Tartu,gold,2024-03-12,353,3,1475.3899999999999,1,3,5,9,Potential
3771.0,Tartu,bronze,2025-01-12,47,3,527.48,5,3,2,10,Loyal
3772.0,Narva,bronze,2024-05-14,290,2,182.4,2,2,1,5,At Risk
3773.0,Tallinn,,2025-02-15,13,4,960.95,5,4,3,12,Loyal
3774.0,Tartu,bronze,2024-10-30,121,1,270.69,3,1,1,5,At Risk
3775.0,Narva,gold,2024-12-11,79,6,2211.61,4,5,5,14,VIP Champions
3777.0,Viljandi,silver,2024-03-13,352,3,577.83,1,3,2,6,At Risk
3778.0,Tallinn,,2024-08-26,186,1,176.65,3,1,1,5,At Risk
3779.0,Viljandi,,2024-09-06,175,1,247.28,3,1,1,5,At Risk
3780.0,Tartu,gold,2025-01-12,47,4,942.1700000000001,5,4,3,12,Loyal
3781.0,Paide,bronze,2024-12-11,79,1,1635.35,4,1,5,10,Loyal
3782.0,Haapsalu,silver,2025-02-27,1,4,2350.16,5,4,5,14,VIP Champions
3783.0,Tallinn,silver,2025-01-05,54,2,369.3,5,2,2,9,Potential
3784.0,Tallinn,bronze,2024-10-02,149,6,1393.79,3,5,4,12,Loyal
3785.0,Tartu,silver,2023-12-05,451,1,271.98,1,1,1,3,Lost
3787.0,Tartu,silver,2024-08-13,199,5,648.02,3,5,3,11,Loyal
3788.0,Tartu,gold,2024-09-02,179,6,1052.41,3,5,4,12,Loyal
3789.0,Valga,,2024-03-29,336,3,899.0,1,3,3,7,Potential
3790.0,Tallinn,gold,2024-07-05,238,2,659.57,2,2,3,7,Potential
3791.0,Haapsalu,gold,2023-05-11,659,1,154.71,1,1,1,3,Lost
3792.0,Võru,gold,2024-09-20,161,2,393.52,3,2,2,7,Potential
3793.0,Tallinn,,2025-02-13,15,5,763.36,5,5,3,13,VIP Champions
3794.0,Tallinn,,2024-08-10,202,2,938.4000000000001,3,2,3,8,Potential
3795.0,Tallinn,,2023-11-08,478,2,701.22,1,2,3,6,At Risk
3796.0,Tartu,,2024-07-31,212,1,221.4,2,1,1,4,At Risk
3797.0,Pärnu,,2024-08-31,181,1,127.24,3,1,1,5,At Risk
3798.0,Tallinn,,2024-09-07,174,2,452.13,3,2,2,7,Potential
3799.0,Pärnu,silver,2024-06-06,267,2,884.2,2,2,3,7,Potential
3802.0,Tallinn,,2024-01-05,420,1,106.21,1,1,1,3,Lost
3803.0,Tallinn,bronze,2024-04-15,319,4,1470.68,2,4,5,11,Loyal
3804.0,Tallinn,silver,2025-01-23,36,4,1280.74,5,4,4,13,VIP Champions
3805.0,Rakvere,bronze,2023-09-11,536,2,1469.26,1,2,5,8,Potential
3806.0,Võru,,2024-09-09,172,2,97.11,3,2,1,6,At Risk
3808.0,Tartu,bronze,2023-10-02,515,1,282.95,1,1,1,3,Lost
3809.0,Tartu,gold,2024-04-04,330,4,940.48,1,4,3,8,Potential
3810.0,Pärnu,,2025-02-17,11,55,18110.41,5,5,5,15,VIP Champions
3811.0,Narva,bronze,2025-01-08,51,2,276.98,5,2,1,8,Potential
3812.0,Paide,,2024-08-12,200,3,485.12,3,3,2,8,Potential
3813.0,Tallinn,silver,2024-11-03,117,2,463.69,4,2,2,8,Potential
3814.0,Pärnu,,2024-12-24,66,2,1008.69,4,2,4,10,Loyal
3815.0,Võru,silver,2025-01-01,58,5,840.29,5,5,3,13,VIP Champions
3816.0,Tartu,gold,2024-12-24,66,2,323.98,4,2,1,7,Potential
3817.0,Narva,silver,2024-09-09,172,4,2063.73,3,4,5,12,Loyal
3818.0,Tallinn,silver,2024-10-20,131,4,912.51,3,4,3,10,Loyal
3819.0,Pärnu,silver,2024-10-28,123,1,401.6,3,1,2,6,At Risk
3820.0,Pärnu,,2024-06-05,268,3,281.36,2,3,1,6,At Risk
3821.0,Kuressaare,,2024-06-07,266,1,437.98,2,1,2,5,At Risk
3822.0,Tallinn,,2024-10-23,128,1,286.17,3,1,1,5,At Risk
3824.0,Tartu,gold,2024-02-17,377,2,859.08,1,2,3,6,At Risk
3825.0,Tallinn,,2024-05-23,281,3,1074.03,2,3,4,9,Potential
3826.0,Tartu,bronze,2025-01-11,48,4,1042.3,5,4,4,13,VIP Champions
3827.0,Paide,silver,2024-06-30,243,2,515.0799999999999,2,2,2,6,At Risk
3828.0,Tallinn,,2025-02-10,18,5,1443.54,5,5,5,15,VIP Champions
3829.0,Tallinn,silver,2024-10-14,137,4,795.5699999999999,3,4,3,10,Loyal
3830.0,Tartu,,2023-09-16,531,1,789.39,1,1,3,5,At Risk
3831.0,Tartu,silver,2024-11-09,111,4,1148.6200000000001,4,4,4,12,Loyal
3832.0,Narva,bronze,2024-06-19,254,3,662.36,2,3,3,8,Potential
3833.0,Pärnu,silver,2024-12-02,88,5,1002.33,4,5,4,13,VIP Champions
3834.0,Tartu,silver,2025-01-09,50,3,1298.94,5,3,4,12,Loyal
3835.0,Võru,bronze,2025-01-23,36,2,377.45000000000005,5,2,2,9,Potential
3836.0,Tartu,,2024-04-07,327,2,346.36,1,2,1,4,At Risk
3837.0,Tallinn,,2023-07-27,582,4,1170.95,1,4,4,9,Potential
3838.0,Kuressaare,,2024-02-03,391,1,216.18,1,1,1,3,Lost
3839.0,Tallinn,bronze,2025-02-24,4,4,775.9300000000001,5,4,3,12,Loyal
3840.0,Haapsalu,gold,2025-01-06,53,4,1178.0,5,4,4,13,VIP Champions
3841.0,Tallinn,,2024-07-27,216,3,692.4200000000001,2,3,3,8,Potential
3842.0,Tallinn,bronze,2025-01-01,58,2,370.93,5,2,2,9,Potential
3843.0,Tallinn,silver,2024-11-11,109,7,3266.7799999999997,4,5,5,14,VIP Champions
3845.0,Tallinn,gold,2023-11-03,483,2,511.63,1,2,2,5,At Risk
3846.0,Tallinn,silver,2024-05-30,274,3,1661.3700000000001,2,3,5,10,Loyal
3847.0,Kuressaare,,2024-04-28,306,2,978.77,2,2,4,8,Potential
3848.0,Paide,,2024-11-15,105,4,677.93,4,4,3,11,Loyal
3849.0,Tallinn,gold,2023-10-16,501,4,944.63,1,4,3,8,Potential
3850.0,Tallinn,,2024-08-24,188,3,770.39,3,3,3,9,Potential
3851.0,Võru,bronze,2024-11-15,105,6,1245.8500000000001,4,5,4,13,VIP Champions
3852.0,Võru,,2024-11-08,112,7,2740.79,4,5,5,14,VIP Champions
3853.0,Pärnu,silver,2024-07-30,213,2,1129.28,2,2,4,8,Potential
3854.0,Tallinn,,2024-04-24,310,3,1255.26,2,3,4,9,Potential
3855.0,Pärnu,bronze,2024-08-17,195,2,534.3199999999999,3,2,2,7,Potential
3856.0,Tallinn,gold,2024-10-18,133,6,1753.12,3,5,5,13,VIP Champions
3857.0,Tallinn,,2024-12-02,88,3,1805.5299999999997,4,3,5,12,Loyal
3858.0,Jõhvi,bronze,2024-12-12,78,2,292.34999999999997,4,2,1,7,Potential
3859.0,Pärnu,,2023-11-29,457,2,345.1,1,2,1,4,At Risk
3861.0,Pärnu,,2024-12-24,66,5,1503.6200000000001,4,5,5,14,VIP Champions
3862.0,Tallinn,,2024-09-27,154,2,532.04,3,2,2,7,Potential
3863.0,Tartu,,2024-11-20,100,2,937.3299999999999,4,2,3,9,Potential
3864.0,Tartu,bronze,2023-07-23,586,1,208.11,1,1,1,3,Lost
3865.0,Tallinn,gold,2023-11-13,473,3,1009.28,1,3,4,8,Potential
3866.0,Pärnu,,2024-04-10,324,1,50.85,2,1,1,4,At Risk
3867.0,Tartu,silver,2024-08-25,187,5,2021.71,3,5,5,13,VIP Champions
3868.0,Tallinn,,2025-02-06,22,7,1294.08,5,5,4,14,VIP Champions
3869.0,Pärnu,,2024-07-12,231,3,1138.22,2,3,4,9,Potential
3870.0,Tallinn,,2024-10-04,147,3,1078.3200000000002,3,3,4,10,Loyal
3872.0,Tartu,silver,2023-08-31,547,4,1418.5900000000001,1,4,4,9,Potential
3873.0,Kuressaare,,2024-10-25,126,2,153.74,3,2,1,6,At Risk
3874.0,Tallinn,,2024-12-22,68,2,273.1,4,2,1,7,Potential
3875.0,Viljandi,,2024-06-14,259,4,814.17,2,4,3,9,Potential
3876.0,Tallinn,bronze,2025-01-28,31,5,686.03,5,5,3,13,VIP Champions
3877.0,Narva,bronze,2023-11-09,477,1,160.91,1,1,1,3,Lost
3878.0,Tallinn,gold,2025-02-26,2,2,158.21,5,2,1,8,Potential
3879.0,Tallinn,,2025-02-18,10,5,1554.46,5,5,5,15,VIP Champions
3880.0,Tartu,bronze,2024-03-07,358,3,1095.83,1,3,4,8,Potential
3881.0,Tartu,silver,2024-07-24,219,2,473.28,2,2,2,6,At Risk
3882.0,Tartu,gold,2024-12-09,81,5,2136.75,4,5,5,14,VIP Champions
3883.0,Tallinn,,2023-05-08,662,3,675.81,1,3,3,7,Potential
3884.0,Tartu,silver,2024-11-12,108,3,1286.71,4,3,4,11,Loyal
3885.0,Paide,gold,2024-03-16,349,3,480.0,1,3,2,6,At Risk
3886.0,Tallinn,gold,2024-12-06,84,4,1754.03,4,4,5,13,VIP Champions
3887.0,Valga,,2024-12-14,76,2,547.36,4,2,2,8,Potential
3890.0,Tallinn,,2024-12-26,64,2,844.8600000000001,4,2,3,9,Potential
3891.0,Tartu,,2024-12-22,68,5,433.03999999999996,4,5,2,11,Loyal
3893.0,Tartu,,2025-02-10,18,2,591.1899999999999,5,2,2,9,Potential
3894.0,Tallinn,bronze,2023-11-08,478,2,172.84,1,2,1,4,At Risk
3895.0,Tallinn,,2024-08-18,194,6,1409.1100000000001,3,5,4,12,Loyal
3896.0,Tallinn,,2024-03-15,350,2,479.31,1,2,2,5,At Risk
3897.0,Tallinn,gold,2026-03-27,-392,5,1370.66,5,5,4,14,VIP Champions
3898.0,Tallinn,silver,2024-04-29,305,5,2020.0500000000002,2,5,5,12,Loyal
3899.0,Tartu,gold,2025-02-01,27,8,2655.03,5,5,5,15,VIP Champions
3903.0,Pärnu,,2025-01-05,54,3,703.03,5,3,3,11,Loyal
3904.0,Pärnu,bronze,2024-06-14,259,2,752.47,2,2,3,7,Potential
3905.0,Võru,,2024-10-15,136,3,1262.6599999999999,3,3,4,10,Loyal
3906.0,Tallinn,,2024-06-11,262,3,548.84,2,3,2,7,Potential
3907.0,Tallinn,,2024-07-04,239,1,257.32,2,1,1,4,At Risk
3908.0,Pärnu,bronze,2024-05-28,276,1,338.04,2,1,1,4,At Risk
3909.0,Tallinn,silver,2025-01-19,40,1,282.29,5,1,1,7,Potential
3911.0,Pärnu,bronze,2024-10-12,139,3,783.44,3,3,3,9,Potential
3912.0,Tallinn,,2024-08-09,203,1,218.99,3,1,1,5,At Risk
3913.0,Tallinn,,2024-11-24,96,2,1187.57,4,2,4,10,Loyal
3914.0,Tartu,gold,2024-08-21,191,3,535.86,3,3,2,8,Potential
3915.0,Tartu,gold,2024-10-28,123,3,487.25,3,3,2,8,Potential
3916.0,Tallinn,bronze,2024-11-14,106,1,208.15,4,1,1,6,At Risk
3919.0,Võru,gold,2024-09-06,175,4,712.53,3,4,3,10,Loyal
3921.0,Tartu,,2024-12-17,73,5,1141.7,4,5,4,13,VIP Champions
3922.0,Jõhvi,bronze,2024-07-18,225,1,566.48,2,1,2,5,At Risk
3923.0,Tartu,,2024-06-15,258,2,767.01,2,2,3,7,Potential
3924.0,Tartu,silver,2025-02-01,27,5,1618.86,5,5,5,15,VIP Champions
3925.0,Tallinn,,2024-08-18,194,3,834.11,3,3,3,9,Potential
3927.0,Tartu,silver,2023-05-14,656,1,140.02,1,1,1,3,Lost
3928.0,Pärnu,silver,2025-01-29,30,6,1492.46,5,5,5,15,VIP Champions
3930.0,Tartu,silver,2024-11-09,111,3,569.29,4,3,2,9,Potential
3931.0,Valga,gold,2023-08-07,571,1,167.23,1,1,1,3,Lost
3932.0,Tallinn,,2024-06-20,253,2,429.89,2,2,2,6,At Risk
3934.0,Kuressaare,bronze,2024-10-04,147,2,757.46,3,2,3,8,Potential
3935.0,Tartu,gold,2024-12-16,74,5,1455.83,4,5,5,14,VIP Champions
3936.0,Haapsalu,bronze,2024-06-09,264,1,519.38,2,1,2,5,At Risk
3937.0,Jõhvi,bronze,2023-11-08,478,3,478.31000000000006,1,3,2,6,At Risk
3939.0,Paide,,2024-08-20,192,7,2340.85,3,5,5,13,VIP Champions
3941.0,Pärnu,gold,2024-04-08,326,1,685.32,1,1,3,5,At Risk
3942.0,Tartu,gold,2025-01-16,43,3,1441.9299999999998,5,3,5,13,VIP Champions
3943.0,Tartu,bronze,2024-12-30,60,3,800.08,4,3,3,10,Loyal
3944.0,Pärnu,,2024-10-22,129,4,1724.1599999999999,3,4,5,12,Loyal
3945.0,Tartu,gold,2024-05-17,287,3,2169.01,2,3,5,10,Loyal
3946.0,Viljandi,,2024-08-16,196,4,1275.29,3,4,4,11,Loyal
3947.0,Tallinn,,2024-11-09,111,1,72.73,4,1,1,6,At Risk
